,Date,ExitDate,Stock,Return,Profit
43,2019-02-27,2019-03-06,4123_晟德,0.09316412857773981,372656.51431095926
44,2019-02-27,2019-03-06,2338_光罩,0.09218069632478598,368722.7852991439
45,2019-03-06,2019-03-13,2392_正崴,0.1534289574299892,613715.8297199567
46,2019-03-06,2019-03-13,3147_大綜,0.1331543596672895,532617.438669158
47,2019-03-06,2019-03-13,3712_永崴投控,0.11423756391678874,456950.25566715497
48,2019-03-06,2019-03-13,3630_新鉅科,0.11042242729938279,441689.70919753116
49,2019-03-06,2019-03-13,4953_緯軟,0.11041032954062269,441641.31816249073
50,2019-03-13,2019-03-20,2455_全新,0.26387532218409815,1055501.2887363925
51,2019-03-13,2019-03-20,2388_威盛,0.22846569902434366,913862.7960973746
52,2019-03-13,2019-03-20,3653_健策,0.22603436671046984,904137.4668418793
53,2019-03-13,2019-03-20,3105_穩懋,0.2042675404706702,817070.1618826807
54,2019-03-13,2019-03-20,8499_鼎炫-KY,0.19370151141503755,774806.0456601502
55,2019-03-20,2019-03-27,3483_力致,0.20229394461244365,809175.7784497746
56,2019-03-20,2019-03-27,3019_亞光,0.17876153621460067,715046.1448584027
57,2019-03-20,2019-03-27,8210_勤誠,0.14468466351379172,578738.6540551669
58,2019-03-20,2019-03-27,3529_力旺,0.1429805179057424,571922.0716229696
59,2019-03-20,2019-03-27,8299_群聯,0.12137484142779731,485499.3657111892
60,2019-03-27,2019-04-03,3483_力致,0.25247919495211746,1009916.7798084698
61,2019-03-27,2019-04-03,3049_精金,0.2307121189622623,922848.4758490492
62,2019-03-27,2019-04-03,3037_欣興,0.20759134361621046,830365.3744648418
63,2019-03-27,2019-04-03,3406_玉晶光,0.20728171450226518,829126.8580090607
64,2019-03-27,2019-04-03,6510_精測,0.20359614382640956,814384.5753056383
65,2019-04-03,2019-04-10,2371_大同,0.2615959949333495,1046383.9797333981
66,2019-04-03,2019-04-10,3049_精金,0.12684435962498797,507377.43849995185
67,2019-04-03,2019-04-10,3293_鈊象,0.12214855838000993,488594.2335200397
68,2019-04-03,2019-04-10,3630_新鉅科,0.11089001901857465,443560.0760742986
69,2019-04-03,2019-04-10,6451_訊芯-KY,0.08798320920081859,351932.83680327435
70,2019-04-10,2019-04-17,6188_廣明,0.20164136303959412,806565.4521583765
71,2019-04-10,2019-04-17,3017_奇鋐,0.1995226835789894,798090.7343159575
72,2019-04-10,2019-04-17,6230_尼得科超眾,0.17200434894411787,688017.3957764715
73,2019-04-10,2019-04-17,3293_鈊象,0.1688189021452393,675275.6085809573
74,2019-04-10,2019-04-17,6116_彩晶,0.1462846188123732,585138.4752494928
75,2019-04-17,2019-04-24,5340_建榮,0.20276371810731963,811054.8724292786
76,2019-04-17,2019-04-24,2404_漢唐,0.18171883668817856,726875.3467527142
77,2019-04-17,2019-04-24,1597_直得,0.17036554809256454,681462.1923702582
78,2019-04-17,2019-04-24,4968_立積,0.14697326783950215,587893.0713580087
79,2019-04-17,2019-04-24,3491_昇達科,0.14198837406582454,567953.4962632982
80,2019-04-24,2019-05-01,2303_聯電,0.11699809661923322,467992.38647693285
81,2019-04-24,2019-05-01,9921_巨大,0.10832966599802729,433318.6639921092
82,2019-04-24,2019-05-01,2834_臺企銀,0.055165663374934004,220662.653499736
83,2019-04-24,2019-05-01,9914_美利達,0.05145872327846002,205834.89311384008
84,2019-04-24,2019-05-01,8938_明安,0.04659756732517084,186390.26930068337
85,2019-05-01,2019-05-08,5263_智崴,0.1622444446142477,648977.7784569908
86,2019-05-01,2019-05-08,3630_新鉅科,0.16168928534979998,646757.1413992
87,2019-05-01,2019-05-08,6669_緯穎,0.14745207844539032,589808.3137815613
88,2019-05-01,2019-05-08,3227_原相,0.14701808309464326,588072.332378573
89,2019-05-01,2019-05-08,4968_立積,0.13942273260927474,557690.930437099
90,2019-05-08,2019-05-15,3691_碩禾,0.22571093917400864,902843.7566960346
91,2019-05-08,2019-05-15,3227_原相,0.13671073745965168,546842.9498386068
92,2019-05-08,2019-05-15,5483_中美晶,0.11895331775271911,475813.27101087646
93,2019-05-08,2019-05-15,2331_精英,0.08458275364022017,338331.01456088066
94,2019-05-08,2019-05-15,3630_新鉅科,0.08372958048930146,334918.32195720583
95,2019-05-15,2019-05-22,1736_喬山,0.25993329680481203,1039733.1872192482
96,2019-05-15,2019-05-22,2201_裕隆,0.10315196842706298,412607.8737082519
97,2019-05-15,2019-05-22,3691_碩禾,0.07573325007347176,302933.00029388705
98,2019-05-15,2019-05-22,6669_緯穎,0.07432047055836688,297281.88223346754
99,2019-05-15,2019-05-22,1102_亞泥,0.06579995562989938,263199.8225195975
100,2019-05-22,2019-05-29,2520_冠德,0.1540513594352082,616205.4377408328
101,2019-05-22,2019-05-29,5269_祥碩,0.11478138316425568,459125.5326570227
102,2019-05-22,2019-05-29,1736_喬山,0.10778449909772925,431137.996390917
103,2019-05-22,2019-05-29,3661_世芯-KY,0.10352395653634816,414095.82614539267
104,2019-05-22,2019-05-29,2323_中環,0.0759921826033838,303968.7304135352
105,2019-05-29,2019-06-05,8086_宏捷科,0.1908177905308468,763271.1621233872
106,2019-05-29,2019-06-05,8016_矽創,0.15780233470617833,631209.3388247133
107,2019-05-29,2019-06-05,4968_立積,0.12142881699728414,485715.26798913657
108,2019-05-29,2019-06-05,2454_聯發科,0.10806285724186071,432251.42896744283
109,2019-05-29,2019-06-05,5274_信驊,0.10354982920473854,414199.3168189542
110,2019-06-05,2019-06-12,3324_雙鴻,0.18569371000921286,742774.8400368515
111,2019-06-05,2019-06-12,3293_鈊象,0.17175647869977473,687025.9147990989
112,2019-06-05,2019-06-12,8046_南電,0.14818045862412776,592721.834496511
113,2019-06-05,2019-06-12,3037_欣興,0.13982233130499155,559289.3252199662
114,2019-06-05,2019-06-12,3406_玉晶光,0.12758674965091954,510346.99860367813
115,2019-06-12,2019-06-19,2388_威盛,0.12742615416810987,509704.6166724395
116,2019-06-12,2019-06-19,6510_精測,0.12140404089834078,485616.16359336313
117,2019-06-12,2019-06-19,9938_百和,0.11394591902189921,455783.67608759686
118,2019-06-12,2019-06-19,8464_億豐,0.10782788701832535,431311.5480733014
119,2019-06-12,2019-06-19,3008_大立光,0.10690844134263888,427633.7653705555
120,2019-06-19,2019-06-26,4968_立積,0.14382623762871583,575304.9505148632
121,2019-06-19,2019-06-26,1215_卜蜂,0.11876441680874561,475057.6672349824
122,2019-06-19,2019-06-26,8086_宏捷科,0.11384323065216484,455372.92260865937
123,2019-06-19,2019-06-26,3661_世芯-KY,0.1080578198712494,432231.2794849976
124,2019-06-19,2019-06-26,3260_威剛,0.08412657088568598,336506.28354274394
125,2019-06-26,2019-07-03,6213_聯茂,0.14397398899448333,575895.9559779332
126,2019-06-26,2019-07-03,3105_穩懋,0.13061638228767336,522465.52915069344
127,2019-06-26,2019-07-03,2455_全新,0.12965464508729485,518618.5803491794
128,2019-06-26,2019-07-03,1536_和大,0.12691543396080007,507661.7358432003
129,2019-06-26,2019-07-03,3450_聯鈞,0.11779843714928506,471193.74859714025
130,2019-07-03,2019-07-10,1736_喬山,0.20747458989658307,829898.3595863323
131,2019-07-03,2019-07-10,6278_台表科,0.18216778236718434,728671.1294687374
132,2019-07-03,2019-07-10,3163_波若威,0.13563564625273128,542542.5850109251
133,2019-07-03,2019-07-10,3260_威剛,0.11814613564587528,472584.54258350114
134,2019-07-03,2019-07-10,6150_撼訊,0.11339171113989122,453566.84455956484
135,2019-07-10,2019-07-17,8924_大田,0.1861576514646266,744630.6058585064
136,2019-07-10,2019-07-17,2387_精元,0.17279685785590138,691187.4314236055
137,2019-07-10,2019-07-17,4968_立積,0.16512106411120042,660484.2564448017
138,2019-07-10,2019-07-17,4953_緯軟,0.1606368703215697,642547.4812862788
139,2019-07-10,2019-07-17,6230_尼得科超眾,0.15760602818655434,630424.1127462174
140,2019-07-17,2019-07-24,8028_昇陽半導體,0.2656745765531594,1062698.3062126376
141,2019-07-17,2019-07-24,6230_尼得科超眾,0.21934265206681602,877370.6082672641
142,2019-07-17,2019-07-24,3105_穩懋,0.20735989147940792,829439.5659176317
143,2019-07-17,2019-07-24,3374_精材,0.18246729282635998,729869.1713054399
144,2019-07-17,2019-07-24,3596_智易,0.17444105794815057,697764.2317926022
145,2019-07-24,2019-07-31,2316_楠梓電,0.21390493131246213,855619.7252498486
146,2019-07-24,2019-07-31,2387_精元,0.15879663640656982,635186.5456262793
147,2019-07-24,2019-07-31,3691_碩禾,0.13199675794710086,527987.0317884034
148,2019-07-24,2019-07-31,3680_家登,0.1249620907349569,499848.3629398276
149,2019-07-24,2019-07-31,6191_精成科,0.09936018715507045,397440.74862028175
150,2019-07-31,2019-08-07,6510_精測,0.2116645204120322,846658.0816481288
151,2019-07-31,2019-08-07,3324_雙鴻,0.16062426799207996,642497.0719683198
152,2019-07-31,2019-08-07,2228_劍麟,0.1552851104168822,621140.4416675288
153,2019-07-31,2019-08-07,2520_冠德,0.10156978457340538,406279.1382936215
154,2019-07-31,2019-08-07,3680_家登,0.09494972079270458,379798.8831708183
155,2019-08-07,2019-08-14,8358_金居,0.2247511482385287,899004.5929541148
156,2019-08-07,2019-08-14,6683_雍智科技,0.21412698287992082,856507.9315196833
157,2019-08-07,2019-08-14,8464_億豐,0.19424370355915954,776974.8142366381
158,2019-08-07,2019-08-14,6290_良維,0.19355677528458926,774227.1011383571
159,2019-08-07,2019-08-14,8081_致新,0.18320103955485734,732804.1582194293
160,2019-08-14,2019-08-21,6683_雍智科技,0.291169171100234,1164676.684400936
161,2019-08-14,2019-08-21,6411_晶焱,0.2425787349373918,970314.9397495672
162,2019-08-14,2019-08-21,2228_劍麟,0.20526723103182087,821068.9241272835
163,2019-08-14,2019-08-21,6438_迅得,0.19898426370852507,795937.0548341003
164,2019-08-14,2019-08-21,3317_尼克森,0.19537398101705206,781495.9240682082
165,2019-08-21,2019-08-28,3479_安勤,0.13239568815453606,529582.7526181443
166,2019-08-21,2019-08-28,3661_世芯-KY,0.1166215921830751,466486.3687323004
167,2019-08-21,2019-08-28,2338_光罩,0.11531839866350668,461273.59465402673
168,2019-08-21,2019-08-28,6510_精測,0.11261048357191328,450441.93428765313
169,2019-08-21,2019-08-28,6664_群翊,0.1096198186156927,438479.2744627708
170,2019-08-28,2019-09-04,3218_大學光,0.27448498016317413,1097939.9206526966
171,2019-08-28,2019-09-04,2323_中環,0.2697278949667854,1078911.5798671416
172,2019-08-28,2019-09-04,2367_燿華,0.2500528716879664,1000211.4867518657
173,2019-08-28,2019-09-04,2316_楠梓電,0.20122067439197489,804882.6975678996
174,2019-08-28,2019-09-04,2368_金像電,0.16196140014461413,647845.6005784565
175,2019-09-04,2019-09-11,1590_亞德客-KY,0.17269560893899616,690782.4357559846
176,2019-09-04,2019-09-11,3483_力致,0.1710433511195839,684173.4044783356
177,2019-09-04,2019-09-11,5340_建榮,0.12934970930516387,517398.8372206555
178,2019-09-04,2019-09-11,8016_矽創,0.11838879697294469,473555.18789177877
179,2019-09-04,2019-09-11,9951_皇田,0.08927498602737849,357099.94410951395
180,2019-09-11,2019-09-18,8046_南電,0.19711235619333167,788449.4247733267
181,2019-09-11,2019-09-18,2455_全新,0.1899688895604703,759875.5582418812
182,2019-09-11,2019-09-18,5340_建榮,0.10164992186572164,406599.68746288656
183,2019-09-11,2019-09-18,2059_川湖,0.09399641579787144,375985.66319148574
184,2019-09-11,2019-09-18,8436_大江,0.0898429306408417,359371.7225633668
185,2019-09-18,2019-09-25,6683_雍智科技,0.23032348340071662,921293.9336028665
186,2019-09-18,2019-09-25,6111_大宇資,0.21046415040592503,841856.6016237001
187,2019-09-18,2019-09-25,3680_家登,0.21038888700372538,841555.5480149015
188,2019-09-18,2019-09-25,3661_世芯-KY,0.14470608225831438,578824.3290332576
189,2019-09-18,2019-09-25,5469_瀚宇博,0.12198875072894522,487955.0029157809
190,2019-09-25,2019-10-02,4551_智伸科,0.22606220264732602,904248.8105893041
191,2019-09-25,2019-10-02,2327_國巨*,0.16393131362883473,655725.2545153389
192,2019-09-25,2019-10-02,2492_華新科,0.14388926527324597,575557.0610929839
193,2019-09-25,2019-10-02,3406_玉晶光,0.1390790842581513,556316.3370326052
194,2019-09-25,2019-10-02,6643_M31,0.10684637237754235,427385.4895101694
195,2019-10-02,2019-10-09,4968_立積,0.2311271710301579,924508.6841206315
196,2019-10-02,2019-10-09,6451_訊芯-KY,0.20960918757604396,838436.7503041759
197,2019-10-02,2019-10-09,3324_雙鴻,0.19890514172637697,795620.5669055078
198,2019-10-02,2019-10-09,8086_宏捷科,0.16325309784930964,653012.3913972386
199,2019-10-02,2019-10-09,2101_南港,0.13231442326914555,529257.6930765822
200,2019-10-09,2019-10-16,3483_力致,0.23208643045563737,928345.7218225495
201,2019-10-09,2019-10-16,2504_國產,0.2121046931149,848418.7724596
202,2019-10-09,2019-10-16,6538_倉和,0.16022668557036268,640906.7422814508
203,2019-10-09,2019-10-16,3289_宜特,0.159604736703727,638418.946814908
204,2019-10-09,2019-10-16,9802_鈺齊-KY,0.1489808764119529,595923.5056478116
205,2019-10-16,2019-10-23,4908_前鼎,0.2971078465847272,1188431.386338909
206,2019-10-16,2019-10-23,3413_京鼎,0.18171925659661747,726877.0263864698
207,2019-10-16,2019-10-23,3218_大學光,0.17210559715164409,688422.3886065764
208,2019-10-16,2019-10-23,8155_博智,0.16005095563552518,640203.8225421007
209,2019-10-16,2019-10-23,8086_宏捷科,0.1362774849464512,545109.9397858048
210,2019-10-23,2019-10-30,6278_台表科,0.2321178756221456,928471.5024885824
211,2019-10-23,2019-10-30,3374_精材,0.21903291156396953,876131.6462558781
212,2019-10-23,2019-10-30,3653_健策,0.16434785393945672,657391.4157578269
213,2019-10-23,2019-10-30,6138_茂達,0.14499562169086233,579982.4867634493
214,2019-10-23,2019-10-30,3413_京鼎,0.1378920733768605,551568.293507442
215,2019-10-30,2019-11-06,5203_訊連,0.28968958227955444,1158758.3291182178
216,2019-10-30,2019-11-06,2421_建準,0.13590634142251323,543625.365690053
217,2019-10-30,2019-11-06,3653_健策,0.12121536232127084,484861.44928508333
218,2019-10-30,2019-11-06,2317_鴻海,0.11940254419919594,477610.17679678375
219,2019-10-30,2019-11-06,3131_弘塑,0.11513285400120088,460531.4160048035
220,2019-11-06,2019-11-13,8150_南茂,0.2349636250748448,939854.5002993792
221,2019-11-06,2019-11-13,6538_倉和,0.17867475532977584,714699.0213191033
222,2019-11-06,2019-11-13,2313_華通,0.15125109502793022,605004.3801117209
223,2019-11-06,2019-11-13,4938_和碩,0.13386025766711018,535441.0306684407
224,2019-11-06,2019-11-13,3044_健鼎,0.12710116786052805,508404.6714421122
225,2019-11-13,2019-11-20,2371_大同,0.19504933475435782,780197.3390174313
226,2019-11-13,2019-11-20,2357_華碩,0.1162716991720516,465086.7966882064
227,2019-11-13,2019-11-20,2368_金像電,0.11285569340543522,451422.77362174087
228,2019-11-13,2019-11-20,2393_億光,0.09791751506045254,391670.06024181016
229,2019-11-13,2019-11-20,2337_旺宏,0.09543646288856222,381745.8515542489
230,2019-11-20,2019-11-27,4908_前鼎,0.2086972711614552,834789.0846458208
231,2019-11-20,2019-11-27,6278_台表科,0.1899675143476065,759870.057390426
232,2019-11-20,2019-11-27,3680_家登,0.18612055447930542,744482.2179172217
233,2019-11-20,2019-11-27,6538_倉和,0.18530508743957275,741220.349758291
234,2019-11-20,2019-11-27,8086_宏捷科,0.17020952546724422,680838.1018689768
235,2019-11-27,2019-12-04,2478_大毅,0.16167010923086056,646680.4369234423
236,2019-11-27,2019-12-04,3680_家登,0.1546840684854771,618736.2739419085
237,2019-11-27,2019-12-04,3152_璟德,0.1540214531445132,616085.8125780529
238,2019-11-27,2019-12-04,3042_晶技,0.10976517613011239,439060.70452044957
239,2019-11-27,2019-12-04,5457_宣德,0.088949216231063,355796.864924252
240,2019-12-04,2019-12-11,6531_愛普*,0.22731482346754195,909259.2938701678
241,2019-12-04,2019-12-11,3131_弘塑,0.2185101581689175,874040.63267567
242,2019-12-04,2019-12-11,3413_京鼎,0.17672338740570015,706893.5496228006
243,2019-12-04,2019-12-11,3406_玉晶光,0.1750289298310057,700115.7193240229
244,2019-12-04,2019-12-11,3227_原相,0.15350504464810588,614020.1785924236
245,2019-12-11,2019-12-18,6230_尼得科超眾,0.1888533132726251,755413.2530905005
246,2019-12-11,2019-12-18,6538_倉和,0.15444288877029932,617771.5550811973
247,2019-12-11,2019-12-18,6196_帆宣,0.15050643316850199,602025.7326740079
248,2019-12-11,2019-12-18,2387_精元,0.13894477282438422,555779.0912975369
249,2019-12-11,2019-12-18,3374_精材,0.1367891188155348,547156.4752621392
250,2019-12-18,2019-12-25,3019_亞光,0.16522995153052,660919.80612208
251,2019-12-18,2019-12-25,2492_華新科,0.1445649922565746,578259.9690262984
252,2019-12-18,2019-12-25,6173_信昌電,0.12826522496069392,513060.8998427757
253,2019-12-18,2019-12-25,6435_大中,0.11815465457730179,472618.61830920714
254,2019-12-18,2019-12-25,3026_禾伸堂,0.09776023256428945,391040.93025715783
255,2019-12-25,2020-01-01,6451_訊芯-KY,0.20051031450640489,802041.2580256196
256,2019-12-25,2020-01-01,3450_聯鈞,0.17600154390538902,704006.1756215561
257,2019-12-25,2020-01-01,6683_雍智科技,0.1425060532687652,570024.2130750607
258,2019-12-25,2020-01-01,9802_鈺齊-KY,0.14219943954254832,568797.7581701933
259,2019-12-25,2020-01-01,3548_兆利,0.1251680870058769,500672.34802350757
260,2020-01-01,2020-01-08,2478_大毅,0.12207956806383224,488318.27225532895
261,2020-01-01,2020-01-08,6409_旭隼,0.09440069003978757,377602.7601591503
262,2020-01-01,2020-01-08,1536_和大,0.08370690159284622,334827.60637138487
263,2020-01-01,2020-01-08,00708L_期元大S&P黃金正2,0.0811822483080793,324728.9932323172
264,2020-01-01,2020-01-08,3563_牧德,0.07979234224998932,319169.3689999573
265,2020-01-08,2020-01-15,8210_勤誠,0.2543798204121994,1017519.2816487977
266,2020-01-08,2020-01-15,4760_勤凱,0.19371164912781702,774846.596511268
267,2020-01-08,2020-01-15,4977_眾達-KY,0.18582890979738065,743315.6391895226
268,2020-01-08,2020-01-15,3131_弘塑,0.17601540868451493,704061.6347380597
269,2020-01-08,2020-01-15,6239_力成,0.17341499855733677,693659.9942293471
270,2020-01-15,2020-01-22,6531_愛普*,0.22976175663017684,919047.0265207074
271,2020-01-15,2020-01-22,3218_大學光,0.17110620875968907,684424.8350387563
272,2020-01-15,2020-01-22,4967_十銓,0.16101528191345715,644061.1276538286
273,2020-01-15,2020-01-22,5269_祥碩,0.14893785205339127,595751.4082135651
274,2020-01-15,2020-01-22,4760_勤凱,0.1396445438294136,558578.1753176544
275,2020-01-22,2020-01-29,1102_亞泥,-0.006979062811565018,-27916.25124626007
276,2020-01-22,2020-01-29,1504_東元,-0.006979062811565018,-27916.25124626007
277,2020-01-22,2020-01-29,2345_智邦,-0.006979062811565018,-27916.25124626007
278,2020-01-22,2020-01-29,2421_建準,-0.006979062811565018,-27916.25124626007
279,2020-01-22,2020-01-29,3548_兆利,-0.006979062811565018,-27916.25124626007
280,2020-01-29,2020-02-05,3515_華擎,0.2074373612829854,829749.4451319416
281,2020-01-29,2020-02-05,00673R_期元大S&P原油反1,0.16549685754267163,661987.4301706866
282,2020-01-29,2020-02-05,6415_矽力*-KY,0.0649084791394805,259633.916557922
283,2020-01-29,2020-02-05,5269_祥碩,0.057357955960404716,229431.82384161887
284,2020-01-29,2020-02-05,2478_大毅,0.04954964329024314,198198.57316097256
285,2020-02-05,2020-02-12,5309_系統電,0.1907653662389457,763061.4649557828
286,2020-02-05,2020-02-12,8155_博智,0.1891541549534912,756616.6198139648
287,2020-02-05,2020-02-12,3227_原相,0.18666711473547748,746668.45894191
288,2020-02-05,2020-02-12,6166_凌華,0.17984074618621193,719362.9847448478
289,2020-02-05,2020-02-12,3374_精材,0.17885987417992633,715439.4967197053
290,2020-02-12,2020-02-19,3532_台勝科,0.23272252554240858,930890.1021696343
291,2020-02-12,2020-02-19,3545_敦泰,0.21221999270963332,848879.9708385332
292,2020-02-12,2020-02-19,8155_博智,0.14154419857311185,566176.7942924474
293,2020-02-12,2020-02-19,3293_鈊象,0.13637844027017354,545513.7610806942
294,2020-02-12,2020-02-19,3706_神達,0.1298072915135695,519229.16605427803
295,2020-02-19,2020-02-26,6547_高端疫苗,0.2562655014591808,1025062.0058367233
296,2020-02-19,2020-02-26,6538_倉和,0.20229581525693185,809183.2610277274
297,2020-02-19,2020-02-26,6531_愛普*,0.17703965728385618,708158.6291354247
298,2020-02-19,2020-02-26,3293_鈊象,0.14376777430966148,575071.0972386459
299,2020-02-19,2020-02-26,8046_南電,0.12919167569338108,516766.70277352433
300,2020-02-26,2020-03-04,2368_金像電,0.14074853491560013,562994.1396624005
301,2020-02-26,2020-03-04,6538_倉和,0.12180225500680475,487209.02002721897
302,2020-02-26,2020-03-04,5469_瀚宇博,0.09617498589045481,384699.94356181927
303,2020-02-26,2020-03-04,4967_十銓,0.09438393840080783,377535.75360323134
304,2020-02-26,2020-03-04,2480_敦陽科,0.09009784239991192,360391.3695996477
305,2020-03-04,2020-03-11,2368_金像電,0.23695116740371236,947804.6696148495
306,2020-03-04,2020-03-11,00673R_期元大S&P原油反1,0.22870436889453694,914817.4755781477
307,2020-03-04,2020-03-11,4746_台耀,0.1706997036376725,682798.81455069
308,2020-03-04,2020-03-11,6416_瑞祺電通,0.15006751074444713,600270.0429777885
309,2020-03-04,2020-03-11,4167_松瑞藥,0.14181383925678026,567255.357027121
310,2020-03-11,2020-03-18,00673R_期元大S&P原油反1,0.276041697393028,1104166.7895721118
311,2020-03-11,2020-03-18,00669R_國泰美國道瓊反1,0.1700246691948324,680098.6767793295
312,2020-03-11,2020-03-18,00664R_國泰臺灣加權反1,0.16980573915782715,679222.9566313087
313,2020-03-11,2020-03-18,00632R_元大台灣50反1,0.16666394259843442,666655.7703937377
314,2020-03-11,2020-03-18,00676R_富邦臺灣加權反1,0.16635891143138637,665435.6457255455
315,2020-03-18,2020-03-25,6415_矽力*-KY,0.3779887196977927,1511954.8787911707
316,2020-03-18,2020-03-25,3131_弘塑,0.23892971369445548,955718.8547778219
317,2020-03-18,2020-03-25,3406_玉晶光,0.2108646228104889,843458.4912419555
318,2020-03-18,2020-03-25,2481_強茂,0.1916251246261218,766500.4985044872
319,2020-03-18,2020-03-25,3037_欣興,0.17883425441690615,715337.0176676246
320,2020-03-25,2020-04-01,6679_鈺太,0.2808322610389522,1123329.0441558089
321,2020-03-25,2020-04-01,9945_潤泰新,0.24896439552471494,995857.5820988598
322,2020-03-25,2020-04-01,2368_金像電,0.2362097381325412,944838.9525301649
323,2020-03-25,2020-04-01,8046_南電,0.22403622465935524,896144.898637421
324,2020-03-25,2020-04-01,3529_力旺,0.2190061604692004,876024.6418768016
325,2020-04-01,2020-04-08,00715L_期街口S&P布蘭特油正2,0.45559271552431335,1822370.8620972533
326,2020-04-01,2020-04-08,2478_大毅,0.24084591977965597,963383.6791186238
327,2020-04-01,2020-04-08,2387_精元,0.23644630311400427,945785.2124560172
328,2020-04-01,2020-04-08,2201_裕隆,0.21352927922289267,854117.1168915706
329,2020-04-01,2020-04-08,4967_十銓,0.20733066602889028,829322.664115561
330,2020-04-08,2020-04-15,4746_台耀,0.24762671702622208,990506.8681048884
331,2020-04-08,2020-04-15,8436_大江,0.21997894215805158,879915.7686322064
332,2020-04-08,2020-04-15,8046_南電,0.15498308567746588,619932.3427098636
333,2020-04-08,2020-04-15,2478_大毅,0.14589933389844356,583597.3355937742
334,2020-04-08,2020-04-15,3042_晶技,0.1438012823309267,575205.1293237068
335,2020-04-15,2020-04-22,00673R_期元大S&P原油反1,0.8724716188026587,3489886.4752106345
336,2020-04-15,2020-04-22,2363_矽統,0.20974683839972097,838987.3535988838
337,2020-04-15,2020-04-22,3042_晶技,0.1339174928046054,535669.9712184216
338,2020-04-15,2020-04-22,6706_惠特,0.1282705673808664,513082.2695234656
339,2020-04-15,2020-04-22,8271_宇瞻,0.12694607290620397,507784.29162481584
340,2020-04-22,2020-04-29,6531_愛普*,0.3611512488272359,1444604.9953089438
341,2020-04-22,2020-04-29,00715L_期街口S&P布蘭特油正2,0.2813173383076579,1125269.3532306317
342,2020-04-22,2020-04-29,5309_系統電,0.2806661888980151,1122664.7555920603
343,2020-04-22,2020-04-29,9914_美利達,0.2049839845144108,819935.9380576432
344,2020-04-22,2020-04-29,2345_智邦,0.19002648291885227,760105.9316754091
345,2020-04-29,2020-05-06,6547_高端疫苗,0.3244882875712223,1297953.1502848892
346,2020-04-29,2020-05-06,4746_台耀,0.31308148604531905,1252325.9441812763
347,2020-04-29,2020-05-06,1307_三芳,0.2848411287875503,1139364.5151502013
348,2020-04-29,2020-05-06,00715L_期街口S&P布蘭特油正2,0.22058823529411797,882352.9411764719
349,2020-04-29,2020-05-06,3680_家登,0.21263413274086984,850536.5309634793
350,2020-05-06,2020-05-13,6706_惠特,0.36921083035292246,1476843.3214116897
351,2020-05-06,2020-05-13,2421_建準,0.24244534841315946,969781.3936526378
352,2020-05-06,2020-05-13,3218_大學光,0.23276436163128222,931057.4465251289
353,2020-05-06,2020-05-13,6104_創惟,0.226692309397728,906769.237590912
354,2020-05-06,2020-05-13,8069_元太,0.1899130195620038,759652.0782480151
355,2020-05-13,2020-05-20,5478_智冠,0.20499440562281301,819977.622491252
356,2020-05-13,2020-05-20,3529_力旺,0.19712555889569816,788502.2355827927
357,2020-05-13,2020-05-20,5269_祥碩,0.19511360211600048,780454.408464002
358,2020-05-13,2020-05-20,3218_大學光,0.19444737070018459,777789.4828007383
359,2020-05-13,2020-05-20,2201_裕隆,0.1922248784277023,768899.5137108092
360,2020-05-20,2020-05-27,6561_是方,0.19476418782661664,779056.7513064665
361,2020-05-20,2020-05-27,3680_家登,0.18796947909031037,751877.9163612415
362,2020-05-20,2020-05-27,1477_聚陽,0.17747520796389482,709900.8318555793
363,2020-05-20,2020-05-27,3653_健策,0.17527547953155453,701101.9181262181
364,2020-05-20,2020-05-27,6456_GIS-KY,0.16950275581266205,678011.0232506482
365,2020-05-27,2020-06-03,6531_愛普*,0.3215038591667809,1286015.4366671238
366,2020-05-27,2020-06-03,6231_系微,0.20566060731218938,822642.4292487575
367,2020-05-27,2020-06-03,6237_驊訊,0.19291177831613915,771647.1132645566
368,2020-05-27,2020-06-03,4968_立積,0.1915646544584253,766258.6178337012
369,2020-05-27,2020-06-03,4123_晟德,0.18992868861384138,759714.7544553655
370,2020-06-03,2020-06-10,4167_松瑞藥,0.2948174034597242,1179269.6138388966
371,2020-06-03,2020-06-10,8027_鈦昇,0.24918238913831758,996729.5565532703
372,2020-06-03,2020-06-10,3218_大學光,0.18162411162235226,726496.4464894091
373,2020-06-03,2020-06-10,2201_裕隆,0.16357933028080707,654317.3211232283
374,2020-06-03,2020-06-10,6491_晶碩,0.15738623454425715,629544.9381770286
375,2020-06-10,2020-06-17,3228_金麗科,0.3813736297497736,1525494.5189990946
376,2020-06-10,2020-06-17,4130_健亞,0.3754708706481438,1501883.482592575
377,2020-06-10,2020-06-17,5474_聰泰,0.2638564759855384,1055425.9039421536
378,2020-06-10,2020-06-17,4167_松瑞藥,0.2389208087313015,955683.234925206
379,2020-06-10,2020-06-17,3712_永崴投控,0.22659162387576326,906366.4955030531
380,2020-06-17,2020-06-24,6531_愛普*,0.5091432518942736,2036573.0075770942
381,2020-06-17,2020-06-24,3661_世芯-KY,0.42519560100026665,1700782.4040010667
382,2020-06-17,2020-06-24,5474_聰泰,0.337583599935116,1350334.399740464
383,2020-06-17,2020-06-24,3374_精材,0.2886521029902209,1154608.4119608838
384,2020-06-17,2020-06-24,6643_M31,0.2796130521399445,1118452.2085597778
